	filename	orbital.tightening	nose.bulge	cheek.bulge	ear.position	whisker.change	average.picture	rejected
3852	MVI_9432_LE042_w3_t3_vb_00_min_19_sec_24.png	4	3	3	5	3	3.6	0
3853	MVI_9432_LE042_w3_t3_vb_01_min_23_sec_48.png	4	3	5	4	3	3.8	0
3854	MVI_9432_LE042_w3_t3_vb_01_min_36_sec_32.png	5	3	4	5	5	4.4	0
3855	MVI_9432_LE042_w3_t3_vb_02_min_11_sec_64.png	7	4	5	5	4	5	0
3856	MVI_9432_LE042_w3_t3_vb_02_min_40_sec_56.png	6	4	4	3	3	4	0
3857	MVI_9432_LE042_w3_t3_vb_03_min_06_sec_24.png	6	5	5	5	4	5	0
3858	MVI_9432_LE042_w3_t3_vb_04_min_20_sec_12.png	5	3	4	3	4	3.8	0
3859	MVI_9432_LE042_w3_t3_vb_05_min_27_sec_56.png	5	4	5	5	4	4.6	0
3860	MVI_9432_LE042_w3_t3_vb_06_min_18_sec_92.png	5	5	4	6	-1	5	0
3861	MVI_9432_LE043_w3_t3_vb_00_min_00_sec_0.png	3	3	3	3	3	3	0
3862	MVI_9432_LE043_w3_t3_vb_00_min_28_sec_88.png	2	3	3	2	3	2.6	0
3863	MVI_9432_LE043_w3_t3_vb_07_min_23_sec_16.png	3	3	4	7	-1	4.25	0
3864	MVI_9432_LE043_w3_t3_vb_10_min_19_sec_80.png	4	4	5	3	4	4	0
3865	MVI_9432_LE043_w3_t3_vb_10_min_26_sec_20.png	4	3	4	5	4	4	0
3866	MVI_9432_LE043_w3_t3_vb_10_min_39_sec_40.png	3	3	3	2	3	2.8	0
3867	MVI_9432_LE044_w3_t3_vb_00_min_16_sec_40.png	2	3	3	2	2	2.4	0
3868	MVI_9432_LE044_w3_t3_vb_01_min_29_sec_88.png	2	3	3	2	2	2.4	0
3869	MVI_9432_LE044_w3_t3_vb_02_min_05_sec_24.png	3	3	4	2	-1	3	0
3870	MVI_9432_LE044_w3_t3_vb_05_min_50_sec_40.png	3	3	3	2	3	2.8	0
3871	MVI_9432_LE044_w3_t3_vb_06_min_57_sec_48.png	3	3	3	2	3	2.8	0
3872	MVI_9432_LE044_w3_t3_vb_07_min_29_sec_56.png	3	4	4	5	3	3.8	0
3873	MVI_9432_LE044_w3_t3_vb_07_min_32_sec_80.png	3	3	3	4	2	3	0
3874	MVI_9432_LE044_w3_t3_vb_10_min_29_sec_40.png	3	2	3	2	2	2.4	0
3875	MVI_9433_LE045_w2_t3_vb_00_min_21_sec_0.png	7	5	4	3	4	4.6	0
3876	MVI_9433_LE045_w2_t3_vb_00_min_31_sec_48.png	6	4	4	3	-1	4.25	0
3877	MVI_9433_LE045_w2_t3_vb_00_min_35_sec_0.png	2	3	4	2	3	2.8	0
3878	MVI_9501_LE043_w4_t2_vb_08_min_45_sec_40.png	0	0	0	0	0	0	1
3879	MVI_9433_LE045_w2_t3_vb_08_min_17_sec_0.png	7	4	5	6	3	5	0
3880	MVI_9433_LE045_w2_t3_vb_09_min_13_sec_0.png	8	5	7	6	-1	6.5	0
3881	MVI_9501_LE044_w4_t2_vb_01_min_11_sec_44.png	0	0	0	0	0	0	1
3882	MVI_9433_LE045_w2_t3_vb_09_min_55_sec_0.png	8	4	5	3	4	4.8	0
3883	MVI_9433_LE045_w2_t3_vb_11_min_12_sec_0.png	9	5	7	6	-1	6.75	0
3884	MVI_9433_LE046_w2_t3_vb_00_min_03_sec_48.png	3	2	3	2	2	2.4	0
3885	MVI_9433_LE046_w2_t3_vb_00_min_17_sec_48.png	2	2	3	2	2	2.2	0
3886	MVI_9433_LE046_w2_t3_vb_01_min_06_sec_48.png	2	3	3	2	2	2.4	0
3887	MVI_9433_LE046_w2_t3_vb_01_min_45_sec_0.png	3	2	3	2	2	2.4	0
3888	MVI_9433_LE046_w2_t3_vb_07_min_00_sec_0.png	3	3	2	3	2	2.6	0
3889	MVI_9433_LE046_w2_t3_vb_07_min_35_sec_0.png	7	4	5	5	4	5	0
3890	MVI_9433_LE046_w2_t3_vb_08_min_13_sec_52.png	8	5	6	6	4	5.8	0
3891	MVI_9502_LE045_w4_t2_vb_01_min_27_sec_92.png	0	0	0	0	0	0	1
3892	MVI_9502_LE045_w4_t2_vb_03_min_05_sec_32.png	0	0	0	0	0	0	1
3893	MVI_9433_LE046_w2_t3_vb_09_min_16_sec_52.png	7	4	6	5	4	5.2	0
3894	MVI_9433_LE046_w2_t3_vb_11_min_05_sec_0.png	8	6	5	6	5	6	0
3895	MVI_9433_LE046_w2_t3_vb_11_min_36_sec_52.png	4	3	4	3	3	3.4	0
3896	MVI_9433_LE047_w2_t3_vb_00_min_00_sec_0.png	3	2	3	2	3	2.6	0
3897	MVI_9433_LE047_w2_t3_vb_00_min_14_sec_0.png	2	3	3	2	-1	2.5	0
3898	MVI_9433_LE047_w2_t3_vb_03_min_58_sec_0.png	4	3	3	2	-1	3	0
3899	MVI_9433_LE047_w2_t3_vb_10_min_37_sec_0.png	2	2	3	2	-1	2.25	0
3900	MVI_9433_LE048_w2_t3_vb_00_min_03_sec_48.png	2	3	3	4	3	3	0
3901	MVI_9433_LE048_w2_t3_vb_00_min_14_sec_0.png	4	3	4	6	-1	4.25	0
3902	MVI_9433_LE048_w2_t3_vb_00_min_17_sec_48.png	3	3	5	6	3	4	0
3903	MVI_9502_LE046_w4_t2_vb_06_min_38_sec_92.png	0	0	0	0	0	0	1
3904	MVI_9433_LE048_w2_t3_vb_00_min_21_sec_0.png	2	3	4	4	3	3.2	0
3905	MVI_9433_LE048_w2_t3_vb_00_min_24_sec_48.png	3	3	4	5	-1	3.75	0
3906	MVI_9433_LE048_w2_t3_vb_00_min_28_sec_0.png	3	3	4	4	-1	3.5	0
3907	MVI_9433_LE048_w2_t3_vb_03_min_16_sec_0.png	4	3	5	5	-1	4.25	0
3908	MVI_9433_LE048_w2_t3_vb_03_min_26_sec_48.png	3	4	4	5	-1	4	0
3909	MVI_9433_LE048_w2_t3_vb_03_min_33_sec_48.png	3	3	4	4	3	3.4	0
3910	MVI_9502_LE047_w4_t2_vb_00_min_53_sec_40.png	0	0	0	0	0	0	1
3911	MVI_9433_LE048_w2_t3_vb_03_min_37_sec_0.png	0	0	0	0	0	0	0
3912	MVI_9455_LE039_w3_t1_vb_00_min_00_sec_0.png	3	2	2	2	3	2.4	0
3913	MVI_9455_LE039_w3_t1_vb_04_min_33_sec_72.png	3	2	2	3	2	2.4	0
3914	MVI_9455_LE039_w3_t1_vb_04_min_48_sec_76.png	2	3	4	4	2	3	0
3915	MVI_9455_LE039_w3_t1_vb_05_min_39_sec_88.png	3	2	4	3	2	2.8	0
3916	MVI_9455_LE039_w3_t1_vb_07_min_34_sec_20.png	2	3	3	2	2	2.4	0
3917	MVI_9455_LE039_w3_t1_vb_09_min_37_sec_52.png	2	3	2	2	2	2.2	0
3918	MVI_9455_LE039_w3_t1_vb_09_min_55_sec_56.png	2	3	2	1	2	2	0
3919	MVI_9455_LE040_w3_t1_vb_00_min_09_sec_0.png	2	3	3	2	3	2.6	0
3920	MVI_9455_LE040_w3_t1_vb_00_min_27_sec_40.png	2	3	2	2	2	2.2	0
3921	MVI_9455_LE040_w3_t1_vb_01_min_57_sec_28.png	2	2	3	2	2	2.2	0
3922	MVI_9455_LE040_w3_t1_vb_06_min_03_sec_96.png	2	2	3	2	3	2.4	0
3923	MVI_9455_LE040_w3_t1_vb_07_min_04_sec_12.png	6	4	4	5	3	4.4	0
3924	MVI_9455_LE040_w3_t1_vb_09_min_28_sec_48.png	4	2	3	4	2	3	0
3925	MVI_9455_LE040_w3_t1_vb_09_min_49_sec_56.png	3	2	3	3	2	2.6	0
3926	MVI_9456_LE042_w3_t1_vb_00_min_03_sec_0.png	3	4	3	5	-1	3.75	0
3927	MVI_0592_LE041_w0_t1_vb_03_min_55_sec_84.png	0	0	0	0	0	0	1
3928	MVI_9456_LE042_w3_t1_vb_03_min_18_sec_20.png	3	2	3	3	2	2.6	0
3929	MVI_0592_LE042_w0_t1_vb_03_min_41_sec_64.png	0	0	0	0	0	0	1
3930	MVI_9456_LE042_w3_t1_vb_03_min_33_sec_20.png	4	2	3	3	3	3	0
3931	MVI_9456_LE042_w3_t1_vb_04_min_24_sec_28.png	4	2	3	4	2	3	0
3932	MVI_9456_LE042_w3_t1_vb_09_min_45_sec_60.png	3	-1	3	5	-1	3.666666667	0
3933	MVI_9456_LE042_w3_t1_vb_09_min_48_sec_60.png	4	2	3	3	3	3	0
3934	MVI_9456_LE043_w3_t1_vb_00_min_30_sec_0.png	3	2	3	3	3	2.8	0
3935	MVI_9456_LE043_w3_t1_vb_01_min_54_sec_12.png	3	3	3	3	3	3	0
3936	MVI_9456_LE043_w3_t1_vb_07_min_21_sec_44.png	3	2	3	2	2	2.4	0
3937	MVI_9456_LE043_w3_t1_vb_09_min_54_sec_60.png	3	2	3	2	2	2.4	0
3938	MVI_9456_LE044_w3_t1_vb_00_min_18_sec_0.png	3	3	3	3	3	3	0
3939	MVI_9456_LE044_w3_t1_vb_05_min_30_sec_32.png	3	2	3	3	2	2.6	0
3940	MVI_9456_LE044_w3_t1_vb_06_min_24_sec_40.png	2	3	4	3	2	2.8	0
3941	MVI_0591_LE037_w0_t1_vb_05_min_39_sec_20.png	0	0	0	0	0	0	1
3942	MVI_9456_LE044_w3_t1_vb_09_min_51_sec_60.png	2	2	3	3	2	2.4	0
3943	MVI_0591_LE037_w0_t1_vb_05_min_47_sec_48.png	0	0	0	0	0	0	1
3944	MVI_9457_LE045_w3_t1_vb_00_min_09_sec_52.png	3	3	3	2	2	2.6	0
3945	MVI_0591_LE037_w0_t1_vb_05_min_53_sec_0.png	0	0	0	0	0	0	1
3946	MVI_0591_LE037_w0_t1_vb_06_min_01_sec_28.png	0	0	0	0	0	0	1
3947	MVI_9457_LE045_w3_t1_vb_00_min_25_sec_44.png	7	3	4	4	-1	4.5	0
3948	MVI_9457_LE045_w3_t1_vb_03_min_36_sec_44.png	7	3	5	4	3	4.4	0
3949	MVI_9457_LE045_w3_t1_vb_03_min_42_sec_80.png	9	4	4	3	4	4.8	0
3950	MVI_9457_LE045_w3_t1_vb_06_min_47_sec_44.png	7	5	6	7	4	5.8	0
3951	MVI_9457_LE045_w3_t1_vb_07_min_54_sec_32.png	3	2	3	4	3	3	0
3952	MVI_9457_LE045_w3_t1_vb_08_min_54_sec_80.png	4	3	4	3	3	3.4	0
3953	MVI_9457_LE045_w3_t1_vb_09_min_07_sec_52.png	6	4	4	9	5	5.6	0
3954	MVI_9457_LE045_w3_t1_vb_10_min_11_sec_20.png	3	2	4	3	3	3	0
3955	MVI_9457_LE045_w3_t1_vb_10_min_33_sec_48.png	3	3	3	2	2	2.6	0
3956	MVI_9457_LE046_w3_t1_vb_00_min_03_sec_16.png	4	3	3	2	2	2.8	0
3957	MVI_9457_LE046_w3_t1_vb_02_min_51_sec_88.png	3	3	3	3	-1	3	0
3958	MVI_9457_LE046_w3_t1_vb_04_min_05_sec_12.png	4	3	3	4	2	3.2	0
3959	MVI_9457_LE046_w3_t1_vb_07_min_25_sec_64.png	3	3	4	2	2	2.8	0
3960	MVI_9457_LE046_w3_t1_vb_07_min_54_sec_32.png	3	3	4	3	2	3	0
3961	MVI_9457_LE046_w3_t1_vb_08_min_35_sec_68.png	2	2	3	2	2	2.2	0
3962	MVI_0591_LE039_w0_t1_vb_04_min_27_sec_52.png	0	0	0	0	0	0	1
3963	MVI_9457_LE046_w3_t1_vb_10_min_30_sec_28.png	3	2	3	3	2	2.6	0
3964	MVI_9457_LE047_w3_t1_vb_00_min_47_sec_72.png	3	2	3	2	3	2.6	0
3965	MVI_9457_LE047_w3_t1_vb_01_min_19_sec_56.png	3	2	3	2	3	2.6	0
3966	MVI_9457_LE047_w3_t1_vb_01_min_29_sec_12.png	2	3	3	2	3	2.6	0
3967	MVI_0591_LE040_w0_t1_vb_01_min_55_sec_80.png	0	0	0	0	0	0	1
3968	MVI_0591_LE040_w0_t1_vb_03_min_13_sec_40.png	0	0	0	0	0	0	1
3969	MVI_9457_LE047_w3_t1_vb_04_min_17_sec_84.png	3	2	3	2	3	2.6	0
3970	MVI_9457_LE047_w3_t1_vb_07_min_32_sec_40.png	2	3	2	3	2	2.4	0
3971	MVI_9457_LE047_w3_t1_vb_08_min_16_sec_60.png	2	3	3	3	2	2.6	0
3972	MVI_9457_LE047_w3_t1_vb_08_min_32_sec_52.png	3	2	3	4	2	2.8	0
3973	MVI_0593_LE045_w0_t1_vb_00_min_25_sec_68.png	0	0	0	0	0	0	1
3974	MVI_9457_LE047_w3_t1_vb_10_min_01_sec_64.png	2	3	3	3	2	2.6	0
3975	MVI_9457_LE047_w3_t1_vb_10_min_04_sec_84.png	2	3	4	2	2	2.6	0
3976	MVI_9457_LE048_w3_t1_vb_00_min_25_sec_44.png	3	4	4	6	-1	4.25	0
3977	MVI_0593_LE045_w0_t1_vb_02_min_56_sec_56.png	2	2	0	0	0	0.8	1
3978	MVI_0593_LE045_w0_t1_vb_03_min_12_sec_64.png	0	0	0	0	0	0	1
3979	MVI_9457_LE048_w3_t1_vb_00_min_28_sec_64.png	3	3	3	4	3	3.2	0
3980	MVI_9457_LE048_w3_t1_vb_00_min_31_sec_80.png	3	2	3	5	2	3	0
3981	MVI_9457_LE048_w3_t1_vb_00_min_54_sec_80.png	3	2	4	4	3	3.2	0
3982	MVI_9457_LE048_w3_t1_vb_01_min_03_sec_64.png	3	2	3	4	3	3	0
3983	MVI_9457_LE048_w3_t1_vb_02_min_20_sec_40.png	2	3	4	2	3	2.8	0
3984	MVI_0593_LE046_w0_t1_vb_02_min_30_sec_88.png	0	0	0	0	0	0	1
3985	MVI_9457_LE048_w3_t1_vb_02_min_26_sec_40.png	3	2	4	5	3	3.4	0
3986	MVI_9458_LE038_w3_t1_nb_00_min_12_sec_20.png	2	3	3	3	2	2.6	0
3987	MVI_9458_LE038_w3_t1_nb_00_min_36_sec_64.png	2	2	3	3	2	2.4	0
3988	MVI_0593_LE046_w0_t1_vb_08_min_59_sec_40.png	0	0	0	0	0	0	1
3989	MVI_0593_LE046_w0_t1_vb_09_min_12_sec_24.png	0	0	0	0	0	0	1
3990	MVI_9458_LE038_w3_t1_nb_01_min_56_sec_80.png	3	2	3	4	2	2.8	0
3991	MVI_9458_LE038_w3_t1_nb_02_min_35_sec_80.png	3	3	4	3	2	3	0
3992	MVI_9458_LE038_w3_t1_nb_03_min_03_sec_32.png	4	3	4	4	3	3.6	0
3993	MVI_9458_LE038_w3_t1_nb_03_min_43_sec_40.png	6	4	5	4	3	4.4	0
3994	MVI_9458_LE038_w3_t1_nb_04_min_13_sec_56.png	4	3	3	3	2	3	0
3995	MVI_9458_LE038_w3_t1_nb_04_min_59_sec_40.png	7	3	4	3	3	4	0
3996	MVI_9458_LE038_w3_t1_nb_05_min_36_sec_80.png	5	3	4	4	3	3.8	0
3997	MVI_9458_LE038_w3_t1_nb_06_min_24_sec_96.png	8	6	6	4	4	5.6	0
3998	MVI_9458_LE039_w3_t1_nb_00_min_18_sec_32.png	3	3	4	4	2	3.2	0
3999	MVI_9458_LE039_w3_t1_nb_00_min_39_sec_72.png	2	3	4	4	2	3	0
4000	MVI_9458_LE039_w3_t1_nb_01_min_16_sec_36.png	3	3	3	4	2	3	0
4001	MVI_9458_LE039_w3_t1_nb_01_min_56_sec_80.png	3	3	4	3	2	3	0
4002	MVI_9458_LE039_w3_t1_nb_02_min_38_sec_88.png	6	4	3	3	3	3.8	0
4003	MVI_9458_LE039_w3_t1_nb_03_min_21_sec_64.png	4	3	4	3	3	3.4	0
4004	MVI_9458_LE039_w3_t1_nb_03_min_58_sec_32.png	6	3	4	3	4	4	0
4005	MVI_0593_LE048_w0_t1_vb_06_min_54_sec_16.png	0	0	0	0	0	0	1
4006	MVI_9458_LE039_w3_t1_nb_04_min_28_sec_84.png	4	4	4	4	3	3.8	0
4007	MVI_9512_LE045_w4_t3_nb_00_min_15_sec_80.png	0	0	0	0	0	0	1
4008	MVI_9512_LE045_w4_t3_nb_00_min_18_sec_96.png	0	0	0	0	0	0	1
4009	MVI_9458_LE039_w3_t1_nb_05_min_08_sec_56.png	3	3	2	4	3	3	0
4010	MVI_9458_LE039_w3_t1_nb_05_min_29_sec_96.png	4	4	4	4	3	3.8	0
4011	MVI_9512_LE045_w4_t3_nb_04_min_03_sec_72.png	0	0	0	0	0	0	1
4012	MVI_9512_LE045_w4_t3_nb_04_min_06_sec_88.png	0	0	0	0	0	0	1
4013	MVI_9512_LE045_w4_t3_nb_05_min_19_sec_68.png	0	0	0	0	0	0	1
4014	MVI_9458_LE040_w3_t1_nb_00_min_06_sec_80.png	2	3	3	4	2	2.8	0
4015	MVI_9458_LE040_w3_t1_nb_00_min_18_sec_32.png	3	2	3	4	2	2.8	0
4016	MVI_9458_LE040_w3_t1_nb_00_min_48_sec_88.png	2	3	2	3	2	2.4	0
4017	MVI_9458_LE040_w3_t1_nb_01_min_04_sec_16.png	3	2	3	4	2	2.8	0
4018	MVI_9458_LE040_w3_t1_nb_02_min_38_sec_88.png	5	3	4	4	3	3.8	0
4019	MVI_9458_LE040_w3_t1_nb_03_min_12_sec_48.png	3	3	3	3	2	2.8	0
4020	MVI_9458_LE040_w3_t1_nb_03_min_43_sec_40.png	3	3	4	2	2	2.8	0
4021	MVI_9458_LE040_w3_t1_nb_04_min_31_sec_92.png	5	3	4	4	3	3.8	0
4022	MVI_9458_LE040_w3_t1_nb_05_min_14_sec_68.png	8	4	5	4	3	4.8	0
4023	MVI_9459_LE041_w3_t1_nb_00_min_11_sec_84.png	3	2	3	4	3	3	0
4024	MVI_9459_LE041_w3_t1_nb_00_min_53_sec_40.png	8	4	5	6	-1	5.75	0
4025	MVI_9459_LE041_w3_t1_nb_01_min_34_sec_92.png	5	4	4	7	-1	5	0
4026	MVI_9459_LE041_w3_t1_nb_02_min_22_sec_40.png	8	3	6	6	-1	5.75	0
4027	MVI_9459_LE041_w3_t1_nb_02_min_52_sec_80.png	8	4	5	4	3	4.8	0
4028	MVI_9459_LE041_w3_t1_nb_03_min_24_sec_72.png	4	2	3	5	-1	3.5	0
4029	MVI_9512_LE047_w4_t3_nb_01_min_06_sec_44.png	0	0	0	0	0	0	1
4030	MVI_9512_LE047_w4_t3_nb_04_min_25_sec_84.png	0	0	0	0	0	0	1
4031	MVI_9512_LE047_w4_t3_nb_06_min_54_sec_64.png	0	0	0	0	0	0	1
4032	MVI_9459_LE041_w3_t1_nb_03_min_39_sec_56.png	5	3	4	3	-1	3.75	0
4033	MVI_9459_LE041_w3_t1_nb_04_min_06_sec_24.png	3	2	3	3	2	2.6	0
4034	MVI_9512_LE047_w4_t3_nb_09_min_26_sec_56.png	0	0	0	0	0	0	1
4035	MVI_9512_LE047_w4_t3_nb_09_min_42_sec_36.png	0	0	0	0	0	0	1
4036	MVI_9512_LE047_w4_t3_nb_10_min_04_sec_52.png	0	0	0	0	0	0	1
4037	MVI_9459_LE041_w3_t1_nb_04_min_35_sec_92.png	4	3	4	5	-1	4	0
4038	MVI_9459_LE041_w3_t1_nb_05_min_14_sec_52.png	6	4	4	5	3	4.4	0
4039	MVI_9512_LE048_w4_t3_nb_01_min_09_sec_60.png	0	0	0	0	0	0	1
4040	MVI_9512_LE048_w4_t3_nb_02_min_16_sec_80.png	0	0	0	0	0	0	1
4041	MVI_9512_LE048_w4_t3_nb_02_min_47_sec_72.png	0	0	0	0	0	0	1
4042	MVI_9512_LE048_w4_t3_nb_03_min_09_sec_88.png	0	0	0	0	0	0	1
4043	MVI_9512_LE048_w4_t3_nb_05_min_54_sec_48.png	0	0	0	0	0	0	1
4044	MVI_9459_LE042_w3_t1_nb_00_min_02_sec_96.png	6	4	5	8	5	5.6	0
4045	MVI_9459_LE042_w3_t1_nb_00_min_35_sec_60.png	4	3	4	6	4	4.2	0
4046	MVI_9459_LE042_w3_t1_nb_01_min_08_sec_24.png	8	4	5	8	4	5.8	0
4047	MVI_9459_LE042_w3_t1_nb_01_min_40_sec_88.png	5	4	4	5	3	4.2	0
4048	MVI_9459_LE042_w3_t1_nb_02_min_01_sec_64.png	6	4	5	4	-1	4.75	0
4049	MVI_9510_LE039_w4_t3_nb_00_min_31_sec_0.png	0	0	0	0	0	0	1
4050	MVI_9459_LE042_w3_t1_nb_02_min_46_sec_16.png	9	4	5	8	-1	6.5	0
4051	MVI_9459_LE042_w3_t1_nb_03_min_21_sec_76.png	4	3	4	2	2	3	0
4052	MVI_9459_LE042_w3_t1_nb_04_min_30_sec_0.png	8	5	5	9	3	6	0
4053	MVI_9510_LE039_w4_t3_nb_01_min_05_sec_12.png	0	0	0	0	0	0	1
4054	MVI_9459_LE042_w3_t1_nb_04_min_44_sec_84.png	8	4	5	8	4	5.8	0
4055	MVI_9459_LE042_w3_t1_nb_05_min_17_sec_48.png	9	8	6	8	5	7.2	0
4056	MVI_9459_LE043_w3_t1_nb_03_min_27_sec_68.png	2	3	4	2	3	2.8	0
4057	MVI_9459_LE043_w3_t1_nb_03_min_30_sec_64.png	3	2	3	2	2	2.4	0
4058	MVI_9459_LE043_w3_t1_nb_08_min_45_sec_16.png	3	2	3	3	3	2.8	0
4059	MVI_9459_LE043_w3_t1_nb_08_min_48_sec_16.png	3	3	3	3	2	2.8	0
4060	MVI_9459_LE043_w3_t1_nb_09_min_50_sec_44.png	2	3	3	3	2	2.6	0
4061	MVI_9459_LE044_w3_t1_nb_00_min_00_sec_0.png	2	2	3	2	2	2.2	0
4062	MVI_9459_LE044_w3_t1_nb_00_min_38_sec_56.png	3	3	4	3	-1	3.25	0
4063	MVI_9459_LE044_w3_t1_nb_01_min_17_sec_12.png	2	3	4	4	3	3.2	0
4064	MVI_9459_LE044_w3_t1_nb_04_min_35_sec_92.png	2	3	3	2	-1	2.5	0
4065	MVI_9459_LE044_w3_t1_nb_08_min_24_sec_40.png	2	3	4	4	2	3	0
4066	MVI_9459_LE044_w3_t1_nb_09_min_05_sec_96.png	2	3	2	3	2	2.4	0
4067	MVI_9459_LE044_w3_t1_nb_09_min_11_sec_88.png	3	3	4	2	3	3	0
4068	MVI_9459_LE044_w3_t1_nb_09_min_41_sec_56.png	3	3	2	4	-1	3	0
4069	MVI_9460_LE045_w3_t1_nb_00_min_03_sec_0.png	5	3	4	2	2	3.2	0
4070	MVI_9460_LE046_w3_t1_nb_00_min_03_sec_0.png	2	3	3	4	2	2.8	0
4071	MVI_9460_LE046_w3_t1_nb_00_min_18_sec_16.png	3	3	4	3	2	3	0
4072	MVI_9460_LE046_w3_t1_nb_00_min_27_sec_24.png	4	3	4	5	3	3.8	0
4073	MVI_9460_LE046_w3_t1_nb_01_min_00_sec_60.png	2	3	2	3	2	2.4	0
4074	MVI_9460_LE046_w3_t1_nb_01_min_24_sec_84.png	3	4	3	3	3	3.2	0
4075	MVI_9460_LE046_w3_t1_nb_04_min_41_sec_84.png	3	3	4	4	2	3.2	0
4076	MVI_9460_LE046_w3_t1_nb_04_min_53_sec_96.png	5	3	3	4	2	3.4	0
4077	MVI_9460_LE046_w3_t1_nb_09_min_51_sec_0.png	3	3	3	4	3	3.2	0
4078	MVI_9460_LE046_w3_t1_nb_09_min_57_sec_40.png	2	3	3	2	3	2.6	0
4079	MVI_9460_LE047_w3_t1_nb_03_min_26_sec_80.png	4	2	3	3	2	2.8	0
4080	MVI_9460_LE047_w3_t1_nb_04_min_23_sec_64.png	3	2	3	4	2	2.8	0
4081	MVI_9460_LE048_w3_t1_nb_00_min_12_sec_12.png	4	3	4	4	3	3.6	0
4082	MVI_9460_LE048_w3_t1_nb_00_min_51_sec_52.png	2	3	4	3	2	2.8	0
4083	MVI_9460_LE048_w3_t1_nb_01_min_27_sec_88.png	2	3	4	2	2	2.6	0
4084	MVI_9460_LE048_w3_t1_nb_05_min_18_sec_20.png	2	4	2	3	2	2.6	0
4085	MVI_9460_LE048_w3_t1_nb_05_min_45_sec_48.png	4	3	4	5	3	3.8	0
4086	MVI_9460_LE048_w3_t1_nb_06_min_30_sec_96.png	4	3	4	5	3	3.8	0
4087	MVI_9460_LE048_w3_t1_nb_06_min_58_sec_24.png	4	4	4	4	3	3.8	0
4088	MVI_9460_LE048_w3_t1_nb_07_min_10_sec_36.png	5	4	4	6	3	4.4	0
4089	MVI_9461_LE039_w3_t2_vb_01_min_54_sec_40.png	4	3	3	2	3	3	0
4090	MVI_9461_LE039_w3_t2_vb_02_min_36_sec_40.png	3	3	4	5	4	3.8	0
4091	MVI_9461_LE039_w3_t2_vb_02_min_54_sec_40.png	3	3	4	5	3	3.6	0
4092	MVI_9461_LE039_w3_t2_vb_05_min_36_sec_12.png	3	2	3	2	2	2.4	0
4093	MVI_9461_LE039_w3_t2_vb_06_min_48_sec_16.png	4	2	3	2	3	2.8	0
4094	MVI_9461_LE039_w3_t2_vb_09_min_06_sec_20.png	2	3	4	2	2	2.6	0
4095	MVI_9461_LE039_w3_t2_vb_09_min_24_sec_20.png	2	3	2	3	2	2.4	0
4096	MVI_9461_LE039_w3_t2_vb_09_min_30_sec_20.png	4	2	3	2	3	2.8	0
4097	MVI_9461_LE039_w3_t2_vb_09_min_33_sec_20.png	2	3	4	2	3	2.8	0
4098	MVI_9461_LE039_w3_t2_vb_09_min_51_sec_20.png	2	3	2	2	3	2.4	0
4099	MVI_9461_LE040_w3_t2_vb_00_min_57_sec_0.png	3	2	3	2	2	2.4	0
4100	MVI_9461_LE040_w3_t2_vb_01_min_27_sec_0.png	3	3	4	2	2	2.8	0
4101	MVI_9461_LE040_w3_t2_vb_01_min_39_sec_0.png	3	2	4	3	2	2.8	0
4102	MVI_9461_LE040_w3_t2_vb_01_min_54_sec_40.png	4	2	3	4	3	3.2	0
4103	MVI_9461_LE040_w3_t2_vb_02_min_33_sec_40.png	3	3	4	3	2	3	0
4104	MVI_9461_LE040_w3_t2_vb_03_min_36_sec_80.png	3	2	3	2	2	2.4	0
4105	MVI_9461_LE040_w3_t2_vb_04_min_09_sec_80.png	2	3	3	4	2	2.8	0
4106	MVI_9461_LE040_w3_t2_vb_05_min_24_sec_12.png	2	3	3	2	2	2.4	0
4107	MVI_9461_LE040_w3_t2_vb_06_min_24_sec_12.png	4	3	4	4	3	3.6	0
4108	MVI_9462_LE041_w3_t2_vb_00_min_03_sec_0.png	8	4	5	3	-1	5	0
4109	MVI_9462_LE041_w3_t2_vb_00_min_48_sec_60.png	4	3	4	3	2	3.2	0
4110	MVI_9469_LE047_w3_t3_vb_08_min_51_sec_56.png	0	0	0	0	0	0	1
4111	MVI_9462_LE041_w3_t2_vb_01_min_19_sec_0.png	4	3	4	6	4	4.2	0
4112	MVI_9462_LE041_w3_t2_vb_02_min_07_sec_64.png	4	3	5	4	2	3.6	0
4113	MVI_9462_LE041_w3_t2_vb_04_min_03_sec_16.png	6	4	6	6	-1	5.5	0
4114	MVI_9462_LE041_w3_t2_vb_04_min_54_sec_84.png	4	3	4	4	-1	3.75	0
4115	MVI_9462_LE041_w3_t2_vb_05_min_37_sec_40.png	8	5	6	4	-1	5.75	0
4116	MVI_9462_LE041_w3_t2_vb_06_min_38_sec_20.png	4	3	4	4	-1	3.75	0
4117	MVI_9462_LE042_w3_t2_vb_00_min_09_sec_80.png	3	2	3	3	-1	2.75	0
4118	MVI_9462_LE042_w3_t2_vb_01_min_19_sec_0.png	2	3	2	2	2	2.2	0
4119	MVI_9462_LE042_w3_t2_vb_09_min_46_sec_68.png	3	2	3	2	2	2.4	0
4120	MVI_9462_LE042_w3_t2_vb_10_min_04_sec_92.png	3	2	4	2	2	2.6	0
4121	MVI_9462_LE043_w3_t2_vb_02_min_28_sec_92.png	2	3	4	2	2	2.6	0
4122	MVI_9462_LE043_w3_t2_vb_04_min_54_sec_84.png	3	2	3	2	3	2.6	0
